name,area,category,tier,starting,condition,rare,dangerous,weight,cost,prerequisites,prerequisites_full,unlocked_direct,unlocked_full,tier1_physics_techs_unlocked,tier1_society_techs_unlocked,tier1_engineering_techs_unlocked,tier1_physics_techs_unlocked_cost,tier1_society_techs_unlocked_cost,tier1_engineering_techs_unlocked_cost,tier2_physics_techs_unlocked,tier2_society_techs_unlocked,tier2_engineering_techs_unlocked,tier2_physics_techs_unlocked_cost,tier2_society_techs_unlocked_cost,tier2_engineering_techs_unlocked_cost,tier3_physics_techs_unlocked,tier3_society_techs_unlocked,tier3_engineering_techs_unlocked,tier3_physics_techs_unlocked_cost,tier3_society_techs_unlocked_cost,tier3_engineering_techs_unlocked_cost,tier4_physics_techs_unlocked,tier4_society_techs_unlocked,tier4_engineering_techs_unlocked,tier4_physics_techs_unlocked_cost,tier4_society_techs_unlocked_cost,tier4_engineering_techs_unlocked_cost,tier5_physics_techs_unlocked,tier5_society_techs_unlocked,tier5_engineering_techs_unlocked,tier5_physics_techs_unlocked_cost,tier5_society_techs_unlocked_cost,tier5_engineering_techs_unlocked_cost,to_tier1_physics_techs_unlocked,to_tier1_society_techs_unlocked,to_tier1_engineering_techs_unlocked,to_tier1_physics_techs_unlocked_cost,to_tier1_society_techs_unlocked_cost,to_tier1_engineering_techs_unlocked_cost,to_tier2_physics_techs_unlocked,to_tier2_society_techs_unlocked,to_tier2_engineering_techs_unlocked,to_tier2_physics_techs_unlocked_cost,to_tier2_society_techs_unlocked_cost,to_tier2_engineering_techs_unlocked_cost,to_tier3_physics_techs_unlocked,to_tier3_society_techs_unlocked,to_tier3_engineering_techs_unlocked,to_tier3_physics_techs_unlocked_cost,to_tier3_society_techs_unlocked_cost,to_tier3_engineering_techs_unlocked_cost,to_tier4_physics_techs_unlocked,to_tier4_society_techs_unlocked,to_tier4_engineering_techs_unlocked,to_tier4_physics_techs_unlocked_cost,to_tier4_society_techs_unlocked_cost,to_tier4_engineering_techs_unlocked_cost,to_tier5_physics_techs_unlocked,to_tier5_society_techs_unlocked,to_tier5_engineering_techs_unlocked,to_tier5_physics_techs_unlocked_cost,to_tier5_society_techs_unlocked_cost,to_tier5_engineering_techs_unlocked_cost,ignored,blocked,indirectly_blocked
tech_ship_armor_1,engineering,materials,0,True,False,False,False,0,500,,,tech_ship_armor_2,tech_ship_armor_2 tech_ship_armor_3 tech_ship_armor_4 tech_ship_armor_5 tech_repeatable_improved_armor_output,0,0,2,0,0,1250,0,0,1,0,0,2000,0,0,1,0,0,5000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,2,0,0,1250,0,0,3,0,0,3250,0,0,4,0,0,8250,0,0,5,0,0,18250,0,0,6,0,0,38250,False,False,False
tech_ship_armor_2,engineering,materials,1,False,False,False,False,95,750,tech_ship_armor_1,tech_ship_armor_1,tech_ship_armor_3,tech_ship_armor_3 tech_ship_armor_4 tech_ship_armor_5 tech_repeatable_improved_armor_output,0,0,1,0,0,750,0,0,1,0,0,2000,0,0,1,0,0,5000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,1,0,0,750,0,0,2,0,0,2750,0,0,3,0,0,7750,0,0,4,0,0,17750,0,0,5,0,0,37750,False,False,False
tech_ship_armor_3,engineering,materials,2,False,False,False,False,75,2000,tech_ship_armor_2,tech_ship_armor_2 tech_ship_armor_1,tech_ship_armor_4 tech_repeatable_improved_armor_output,tech_ship_armor_4 tech_ship_armor_5 tech_repeatable_improved_armor_output,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,5000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,2,0,0,7000,0,0,3,0,0,17000,0,0,4,0,0,37000,False,False,False
tech_ship_armor_4,engineering,materials,3,False,False,False,False,60,5000,tech_ship_armor_3,tech_ship_armor_3 tech_ship_armor_2 tech_ship_armor_1,tech_ship_armor_5,tech_ship_armor_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,2,0,0,15000,0,0,2,0,0,15000,False,False,False
tech_ship_armor_5,engineering,materials,4,False,False,False,False,40,10000,tech_ship_armor_4 tech_mine_neutronium,tech_ship_armor_4 tech_ship_armor_3 tech_ship_armor_2 tech_ship_armor_1 tech_mine_neutronium tech_sensors_4 tech_sensors_3 tech_sensors_2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,1,0,0,10000,False,False,False
tech_crystal_armor_1,engineering,materials,2,False,False,False,False,0,2500,,,,,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,1,0,0,2500,0,0,1,0,0,2500,0,0,1,0,0,2500,False,False,False
tech_crystal_armor_2,engineering,materials,4,False,False,True,False,0,8000,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,1,0,0,8000,False,False,False
tech_thrusters_1,engineering,propulsion,0,True,False,False,False,0,0,,,tech_thrusters_2 tech_afterburners_1,tech_thrusters_2 tech_thrusters_3 tech_thrusters_4 tech_afterburners_2 tech_afterburners_1,0,0,2,0,0,750,0,0,1,0,0,1500,0,0,3,0,0,14000,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,2,0,0,750,0,0,3,0,0,2250,0,0,6,0,0,16250,0,0,7,0,0,24250,0,0,7,0,0,24250,False,False,False
tech_thrusters_2,engineering,propulsion,2,False,False,False,False,85,1500,tech_thrusters_1,tech_thrusters_1,tech_thrusters_3,tech_thrusters_3 tech_thrusters_4 tech_afterburners_2,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,2,0,0,9000,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,3,0,0,10500,0,0,4,0,0,18500,0,0,4,0,0,18500,False,False,False
tech_thrusters_3,engineering,propulsion,3,False,False,False,False,65,4000,tech_thrusters_2,tech_thrusters_2 tech_thrusters_1,tech_thrusters_4 tech_afterburners_2,tech_thrusters_4 tech_afterburners_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9000,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9000,0,0,3,0,0,17000,0,0,3,0,0,17000,False,False,False
tech_thrusters_4,engineering,propulsion,4,False,False,False,False,45,8000,tech_thrusters_3,tech_thrusters_3 tech_thrusters_2 tech_thrusters_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,1,0,0,8000,False,False,False
tech_space_defense_station_1,engineering,voidcraft,0,True,False,False,False,0,0,tech_starbase_1,tech_starbase_1 tech_space_construction,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,False
tech_defense_platform_hull_1,engineering,voidcraft,2,False,False,True,False,75,2000,tech_starbase_3,tech_starbase_3 tech_starbase_2 tech_starbase_1 tech_space_construction,tech_repeatable_improved_military_station_damage tech_repeatable_improved_military_station_health,tech_repeatable_improved_military_station_damage tech_repeatable_improved_military_station_health,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40000,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,2000,0,0,1,0,0,2000,0,0,3,0,0,42000,False,False,False
tech_basic_industry,engineering,industry,0,True,False,False,False,0,0,,,tech_powered_exoskeletons tech_mining_network_2,tech_powered_exoskeletons tech_robotic_workers tech_droid_workers tech_synthetic_workers tech_synthetic_leaders tech_robomodding_points_2 tech_robomodding_points_1 tech_robomodding tech_robomodding_m tech_binary_motivators tech_nanite_assemblers tech_mining_network_2 tech_mining_network_3 tech_mining_network_4 tech_mineral_processing_1 tech_mineral_processing_2 tech_repeatable_improved_tile_mineral_output tech_mine_garanthium tech_mine_teldar tech_mine_yuranic tech_mine_orillium,0,0,7,0,0,5750,0,0,8,0,0,19000,0,0,2,0,0,8000,0,0,7,0,0,64000,0,0,1,0,0,20000,0,0,7,0,0,5750,0,0,15,0,0,24750,0,0,17,0,0,32750,0,0,24,0,0,96750,0,0,25,0,0,116750,False,False,False
tech_powered_exoskeletons,engineering,industry,1,False,False,False,False,100,500,tech_basic_industry,tech_basic_industry,tech_robotic_workers tech_robomodding_m,tech_robotic_workers tech_droid_workers tech_synthetic_workers tech_synthetic_leaders tech_robomodding_points_2 tech_robomodding_points_1 tech_robomodding tech_robomodding_m tech_binary_motivators tech_nanite_assemblers,0,0,4,0,0,4500,0,0,3,0,0,10500,0,0,1,0,0,4000,0,0,6,0,0,54000,0,0,0,0,0,0,0,0,4,0,0,4500,0,0,7,0,0,15000,0,0,8,0,0,19000,0,0,14,0,0,73000,0,0,14,0,0,73000,False,False,False
tech_mining_network_2,engineering,industry,1,False,False,False,False,100,500,tech_basic_industry,tech_basic_industry,tech_mining_network_3 tech_mineral_processing_1,tech_mining_network_3 tech_mining_network_4 tech_mineral_processing_1 tech_mineral_processing_2 tech_repeatable_improved_tile_mineral_output tech_mine_garanthium tech_mine_teldar tech_mine_yuranic tech_mine_orillium,0,0,2,0,0,1250,0,0,5,0,0,8500,0,0,1,0,0,4000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,2,0,0,1250,0,0,7,0,0,9750,0,0,8,0,0,13750,0,0,9,0,0,23750,0,0,10,0,0,43750,False,False,False
tech_mining_network_3,engineering,industry,2,False,False,False,False,70,2500,tech_mining_network_2 tech_colonial_centralization,tech_mining_network_2 tech_basic_industry tech_colonial_centralization tech_planetary_unification tech_planetary_government,tech_mining_network_4,tech_mining_network_4,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,1,0,0,2500,0,0,2,0,0,12500,0,0,2,0,0,12500,False,False,False
tech_mining_network_4,engineering,industry,4,False,False,False,False,40,10000,tech_mining_network_3 tech_galactic_administration,tech_mining_network_3 tech_mining_network_2 tech_basic_industry tech_colonial_centralization tech_planetary_unification tech_planetary_government tech_galactic_administration,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,1,0,0,10000,False,False,False
tech_mineral_processing_1,engineering,industry,1,False,False,False,False,95,750,tech_mining_network_2,tech_mining_network_2 tech_basic_industry,tech_mineral_processing_2 tech_mine_garanthium tech_mine_teldar tech_mine_yuranic tech_mine_orillium,tech_mineral_processing_2 tech_repeatable_improved_tile_mineral_output tech_mine_garanthium tech_mine_teldar tech_mine_yuranic tech_mine_orillium,0,0,1,0,0,750,0,0,4,0,0,6000,0,0,1,0,0,4000,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,1,0,0,750,0,0,5,0,0,6750,0,0,6,0,0,10750,0,0,6,0,0,10750,0,0,7,0,0,30750,False,False,False
tech_mineral_processing_2,engineering,industry,3,False,False,False,False,65,4000,tech_mineral_processing_1 tech_colonial_centralization,tech_mineral_processing_1 tech_mining_network_2 tech_basic_industry tech_colonial_centralization tech_planetary_unification tech_planetary_government,tech_repeatable_improved_tile_mineral_output,tech_repeatable_improved_tile_mineral_output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4000,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4000,0,0,1,0,0,4000,0,0,2,0,0,24000,False,False,False
tech_engineering_lab_1,engineering,industry,1,False,False,False,False,100,500,,,tech_engineering_lab_2 tech_assembly_pattern,tech_engineering_lab_2 tech_engineering_lab_3 tech_assembly_pattern tech_construction_templates tech_repeatable_reduced_building_time,0,0,2,0,0,1500,0,0,1,0,0,2500,0,0,1,0,0,5000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,2,0,0,1500,0,0,3,0,0,4000,0,0,4,0,0,9000,0,0,5,0,0,19000,0,0,6,0,0,39000,False,False,False
tech_engineering_lab_2,engineering,industry,2,False,False,False,False,70,2500,tech_engineering_lab_1 tech_colonial_centralization,tech_engineering_lab_1 tech_colonial_centralization tech_planetary_unification tech_planetary_government,tech_engineering_lab_3,tech_engineering_lab_3,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,1,0,0,2500,0,0,2,0,0,12500,0,0,2,0,0,12500,False,False,False
tech_engineering_lab_3,engineering,industry,4,False,False,False,False,40,10000,tech_engineering_lab_2 tech_galactic_administration,tech_engineering_lab_2 tech_engineering_lab_1 tech_colonial_centralization tech_planetary_unification tech_planetary_government tech_galactic_administration,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,1,0,0,10000,False,False,False
tech_robotic_workers,engineering,industry,1,False,True,False,False,90,1000,tech_powered_exoskeletons,tech_powered_exoskeletons tech_basic_industry,tech_droid_workers tech_robomodding,tech_droid_workers tech_synthetic_workers tech_synthetic_leaders tech_robomodding_points_2 tech_robomodding_points_1 tech_robomodding,0,0,2,0,0,2500,0,0,3,0,0,10500,0,0,0,0,0,0,0,0,5,0,0,46000,0,0,0,0,0,0,0,0,2,0,0,2500,0,0,5,0,0,13000,0,0,5,0,0,13000,0,0,10,0,0,59000,0,0,10,0,0,59000,False,False,False
tech_droid_workers,engineering,industry,2,False,True,False,False,70,2500,tech_robotic_workers tech_colonial_centralization,tech_robotic_workers tech_powered_exoskeletons tech_basic_industry tech_colonial_centralization tech_planetary_unification tech_planetary_government,tech_synthetic_workers tech_robomodding_points_1,tech_synthetic_workers tech_synthetic_leaders tech_robomodding_points_2 tech_robomodding_points_1,0,0,0,0,0,0,0,0,2,0,0,6500,0,0,0,0,0,0,0,0,4,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6500,0,0,2,0,0,6500,0,0,6,0,0,44500,0,0,6,0,0,44500,False,False,False
tech_synthetic_workers,engineering,industry,4,False,True,True,True,40,10000,tech_droid_workers tech_galactic_administration tech_sapient_ai,tech_droid_workers tech_robotic_workers tech_powered_exoskeletons tech_basic_industry tech_colonial_centralization tech_planetary_unification tech_planetary_government tech_galactic_administration tech_sapient_ai tech_self_aware_logic tech_administrative_ai tech_basic_science_lab_1,tech_synthetic_leaders tech_robomodding_points_2,tech_synthetic_leaders tech_robomodding_points_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30000,0,0,3,0,0,30000,False,False,False
tech_synthetic_leaders,engineering,industry,4,False,True,False,False,35,12000,tech_synthetic_workers,tech_synthetic_workers tech_droid_workers tech_robotic_workers tech_powered_exoskeletons tech_basic_industry tech_colonial_centralization tech_planetary_unification tech_planetary_government tech_galactic_administration tech_sapient_ai tech_self_aware_logic tech_administrative_ai tech_basic_science_lab_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12000,0,0,1,0,0,12000,False,False,False
tech_space_construction,engineering,industry,0,True,False,False,False,0,0,,,tech_starbase_1 tech_mine_living_metal tech_mine_betharian,tech_starbase_1 tech_starbase_2 tech_corvettes tech_destroyers tech_cruisers tech_battleships tech_titans tech_colossus tech_pk_cracker tech_pk_shielder tech_pk_neutron tech_pk_godray tech_pk_nanobots tech_titan_hull_1 tech_titan_hull_2 tech_battleship_build_speed tech_battleship_hull_1 tech_battleship_hull_2 tech_mega_engineering tech_gateway_construction tech_mass_accelerator_1 tech_mass_accelerator_2 tech_energy_lance_1 tech_energy_lance_2 tech_arc_emitter_1 tech_arc_emitter_2 tech_cruiser_build_speed tech_cruiser_hull_1 tech_cruiser_hull_2 tech_destroyer_build_speed tech_destroyer_hull_1 tech_destroyer_hull_2 tech_corvette_build_speed tech_corvette_hull_1 tech_corvette_hull_2 tech_starbase_3 tech_starbase_4 tech_starbase_5 tech_space_defense_station_improvement tech_modular_engineering tech_defense_platform_hull_1 tech_repeatable_improved_military_station_damage tech_repeatable_improved_military_station_health tech_strike_craft_1 tech_strike_craft_2 tech_strike_craft_3 tech_repeatable_weapon_type_strike_craft_fire_damage tech_repeatable_weapon_type_strike_craft_fire_rate tech_space_defense_station_1 tech_mine_living_metal tech_mine_betharian,0,0,8,0,0,2750,0,0,9,0,0,18250,0,0,8,0,0,42000,4,0,7,44000,0,70000,4,1,14,80000,20000,262500,0,0,8,0,0,2750,0,0,17,0,0,21000,0,0,25,0,0,63000,4,0,32,44000,0,133000,8,1,46,124000,20000,395500,False,False,False
tech_afterburners_1,engineering,propulsion,1,False,False,False,False,95,750,tech_thrusters_1,tech_thrusters_1,tech_afterburners_2,tech_afterburners_2,0,0,1,0,0,750,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750,0,0,1,0,0,750,0,0,2,0,0,5750,0,0,2,0,0,5750,0,0,2,0,0,5750,False,False,False
tech_afterburners_2,engineering,propulsion,3,False,False,False,False,60,5000,tech_afterburners_1 tech_thrusters_3,tech_afterburners_1 tech_thrusters_1 tech_thrusters_3 tech_thrusters_2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,1,0,0,5000,0,0,1,0,0,5000,False,False,False
tech_assembly_pattern,engineering,industry,1,False,False,False,False,90,1000,tech_engineering_lab_1,tech_engineering_lab_1,tech_construction_templates,tech_construction_templates tech_repeatable_reduced_building_time,0,0,1,0,0,1000,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,1,0,0,1000,0,0,1,0,0,1000,0,0,2,0,0,6000,0,0,2,0,0,6000,0,0,3,0,0,26000,False,False,False
tech_construction_templates,engineering,industry,3,False,False,True,False,60,5000,tech_assembly_pattern,tech_assembly_pattern tech_engineering_lab_1,tech_repeatable_reduced_building_time,tech_repeatable_reduced_building_time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,1,0,0,5000,0,0,2,0,0,25000,False,False,False
tech_mega_engineering,engineering,voidcraft,5,False,False,True,False,20,20000,tech_starbase_5 tech_battleships tech_zero_point_power,tech_starbase_5 tech_starbase_4 tech_starbase_3 tech_starbase_2 tech_starbase_1 tech_space_construction tech_battleships tech_cruisers tech_destroyers tech_corvettes tech_zero_point_power tech_antimatter_power tech_cold_fusion_power tech_fusion_power tech_fission_power,tech_gateway_construction,tech_gateway_construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20000,0,20000,False,False,False
tech_repeatable_improved_tile_mineral_output,engineering,industry,5,False,False,False,False,25,20000,tech_mineral_processing_2,tech_mineral_processing_2 tech_mineral_processing_1 tech_mining_network_2 tech_basic_industry tech_colonial_centralization tech_planetary_unification tech_planetary_government,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_improved_military_station_damage,engineering,voidcraft,5,False,False,False,False,25,20000,tech_defense_platform_hull_1,tech_defense_platform_hull_1 tech_starbase_3 tech_starbase_2 tech_starbase_1 tech_space_construction,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_improved_military_station_health,engineering,voidcraft,5,False,False,False,False,25,20000,tech_defense_platform_hull_1,tech_defense_platform_hull_1 tech_starbase_3 tech_starbase_2 tech_starbase_1 tech_space_construction,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_improved_armor_output,engineering,materials,5,False,False,False,False,25,20000,tech_ship_armor_3,tech_ship_armor_3 tech_ship_armor_2 tech_ship_armor_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_weapon_type_explosive_damage,engineering,propulsion,5,False,False,False,False,25,20000,tech_missiles_3,tech_missiles_3 tech_missiles_2 tech_missiles_1 tech_fusion_power tech_fission_power,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_weapon_type_explosive_fire_rate,engineering,propulsion,5,False,False,False,False,25,20000,tech_missiles_3,tech_missiles_3 tech_missiles_2 tech_missiles_1 tech_fusion_power tech_fission_power,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_weapon_type_kinetic_damage,engineering,propulsion,5,False,False,False,False,25,20000,tech_mass_drivers_3,tech_mass_drivers_3 tech_mass_drivers_2 tech_mass_drivers_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_weapon_type_kinetic_fire_rate,engineering,propulsion,5,False,False,False,False,25,20000,tech_mass_drivers_3,tech_mass_drivers_3 tech_mass_drivers_2 tech_mass_drivers_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_weapon_type_strike_craft_fire_damage,engineering,voidcraft,5,False,False,False,False,25,20000,tech_strike_craft_3,tech_strike_craft_3 tech_strike_craft_2 tech_strike_craft_1 tech_starbase_2 tech_starbase_1 tech_space_construction,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_weapon_type_strike_craft_fire_rate,engineering,voidcraft,5,False,False,False,False,25,20000,tech_strike_craft_3,tech_strike_craft_3 tech_strike_craft_2 tech_strike_craft_1 tech_starbase_2 tech_starbase_1 tech_space_construction,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_repeatable_reduced_building_time,engineering,industry,5,False,False,False,False,25,20000,tech_construction_templates,tech_construction_templates tech_assembly_pattern tech_engineering_lab_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,False,False,False
tech_mass_drivers_1,engineering,propulsion,0,True,False,False,False,0,0,,,tech_mass_drivers_2,tech_mass_drivers_2 tech_mass_drivers_3 tech_repeatable_weapon_type_kinetic_damage tech_repeatable_weapon_type_kinetic_fire_rate tech_mass_drivers_4 tech_mass_drivers_5 tech_kinetic_artillery_2 tech_mass_accelerator_2 tech_kinetic_artillery_1 tech_mass_accelerator_1 tech_autocannons_1 tech_autocannons_2 tech_autocannons_3 tech_flak_batteries_1 tech_flak_batteries_2 tech_flak_batteries_3,0,0,3,0,0,1750,0,0,2,0,0,3500,0,0,4,0,0,16500,0,0,8,0,0,78000,0,0,2,0,0,40000,0,0,3,0,0,1750,0,0,5,0,0,5250,0,0,9,0,0,21750,0,0,17,0,0,99750,0,0,19,0,0,139750,False,False,False
tech_mass_drivers_2,engineering,propulsion,1,False,False,False,False,95,750,tech_mass_drivers_1,tech_mass_drivers_1,tech_mass_drivers_3 tech_autocannons_1 tech_flak_batteries_1,tech_mass_drivers_3 tech_repeatable_weapon_type_kinetic_damage tech_repeatable_weapon_type_kinetic_fire_rate tech_mass_drivers_4 tech_mass_drivers_5 tech_kinetic_artillery_2 tech_mass_accelerator_2 tech_kinetic_artillery_1 tech_mass_accelerator_1 tech_autocannons_1 tech_autocannons_2 tech_autocannons_3 tech_flak_batteries_1 tech_flak_batteries_2 tech_flak_batteries_3,0,0,2,0,0,1750,0,0,2,0,0,3500,0,0,4,0,0,16500,0,0,8,0,0,78000,0,0,2,0,0,40000,0,0,2,0,0,1750,0,0,4,0,0,5250,0,0,8,0,0,21750,0,0,16,0,0,99750,0,0,18,0,0,139750,False,False,False
tech_mass_drivers_3,engineering,propulsion,2,False,False,False,False,85,1500,tech_mass_drivers_2,tech_mass_drivers_2 tech_mass_drivers_1,tech_repeatable_weapon_type_kinetic_damage tech_repeatable_weapon_type_kinetic_fire_rate tech_mass_drivers_4,tech_repeatable_weapon_type_kinetic_damage tech_repeatable_weapon_type_kinetic_fire_rate tech_mass_drivers_4 tech_mass_drivers_5 tech_kinetic_artillery_2 tech_mass_accelerator_2 tech_kinetic_artillery_1 tech_mass_accelerator_1,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,2,0,0,10000,0,0,6,0,0,62000,0,0,2,0,0,40000,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,3,0,0,11500,0,0,9,0,0,73500,0,0,11,0,0,113500,False,False,False
